0.00568304, 0.00961372, 0.0159057, 0.0234792, 0.0347087, 0.0478958, 0.0644689, 0.0859553, 0.107461, 0.132735, 0.165792, 0.202466, 0.246007, 0.294314, 0.348379, 0.416603, 0.465333, 0.573616, 0.645313, 0.747167, 0.919201
0.00491684, 0.00840227, 0.0132672, 0.0199077, 0.0289759, 0.0398584, 0.0519513, 0.069674, 0.0868645, 0.107543, 0.133217, 0.159826, 0.190247, 0.226529, 0.27195, 0.335761, 0.35137, 0.420733, 0.46524, 0.532465, 0.604746
0.00534589, 0.00968375, 0.0161574, 0.0240979, 0.0352329, 0.0480416, 0.0660084, 0.0881051, 0.111843, 0.142093, 0.174831, 0.214515, 0.253633, 0.313968, 0.35966, 0.432365, 0.48619, 0.566697, 0.673093, 0.851169, 0.997869
0.00498665, 0.00888439, 0.0141689, 0.0234503, 0.0306311, 0.0414571, 0.0560804, 0.073705, 0.0939052, 0.118337, 0.146808, 0.177182, 0.22122, 0.260652, 0.30214, 0.36032, 0.424198, 0.485066, 0.559129, 0.670936, 0.807331
0.00528265, 0.00953033, 0.0157422, 0.0239538, 0.0345269, 0.0483423, 0.0642669, 0.086265, 0.107197, 0.137325, 0.165238, 0.20736, 0.248108, 0.296213, 0.34421, 0.410767, 0.486036, 0.554551, 0.651984, 0.74097, 0.937323
0.00491425, 0.00835367, 0.0133296, 0.0204247, 0.028342, 0.0392426, 0.0520233, 0.0673617, 0.0873092, 0.105023, 0.129725, 0.159469, 0.188762, 0.22515, 0.261818, 0.307027, 0.359691, 0.416967, 0.468354, 0.546589, 0.61159
0.00540082, 0.00984195, 0.0160206, 0.0239483, 0.035439, 0.0488612, 0.0661143, 0.0876314, 0.110831, 0.140744, 0.179995, 0.21258, 0.261194, 0.310534, 0.369011, 0.432226, 0.47854, 0.588734, 0.669733, 0.936674, 1.0005
0.00502855, 0.00924187, 0.0142808, 0.0212523, 0.0307722, 0.0414109, 0.0563953, 0.0739803, 0.0931355, 0.118764, 0.150151, 0.178783, 0.217461, 0.260918, 0.307307, 0.364004, 0.414122, 0.481256, 0.560677, 0.710835, 0.82163
0.00497334, 0.00860176, 0.0133284, 0.0199936, 0.0287696, 0.0389906, 0.0521179, 0.0680253, 0.0854694, 0.106681, 0.132073, 0.161615, 0.190969, 0.222556, 0.266022, 0.308166, 0.360898, 0.421492, 0.470483, 0.566452, 0.611951
0.00521825, 0.00953983, 0.0156568, 0.0236685, 0.0337728, 0.0479998, 0.063416, 0.0819156, 0.106828, 0.134542, 0.164582, 0.203135, 0.243027, 0.289206, 0.337544, 0.398877, 0.473635, 0.553571, 0.635078, 0.823957, 0.933758
