0.00572188, 0.00945855, 0.0154578, 0.0236947, 0.0344798, 0.0470168, 0.0643704, 0.0836129, 0.110117, 0.143877, 0.166722, 0.199668, 0.243603, 0.293131, 0.344296, 0.407044, 0.467955, 0.553891, 0.642386, 0.759251, 0.902181
0.00483655, 0.00837237, 0.0135848, 0.0199711, 0.0286333, 0.0384321, 0.0519968, 0.067694, 0.0854455, 0.106034, 0.131822, 0.1599, 0.187566, 0.224793, 0.265005, 0.304894, 0.357843, 0.407322, 0.48071, 0.53155, 0.609806
0.00522178, 0.00921043, 0.0154484, 0.022754, 0.0331335, 0.0464974, 0.0638715, 0.0826651, 0.106612, 0.133452, 0.164389, 0.218531, 0.243013, 0.289322, 0.342339, 0.408211, 0.463246, 0.532183, 0.633525, 0.774783, 0.94822
0.00493356, 0.00833146, 0.0134564, 0.0200213, 0.0278344, 0.0381653, 0.0519592, 0.0660019, 0.0837444, 0.105867, 0.127529, 0.157749, 0.18805, 0.224198, 0.263587, 0.305686, 0.350676, 0.407329, 0.472499, 0.537118, 0.605914
0.00515934, 0.00944559, 0.0156779, 0.0231303, 0.0335805, 0.0470887, 0.0638425, 0.083235, 0.110877, 0.136978, 0.16616, 0.202984, 0.244286, 0.292312, 0.349419, 0.416803, 0.47211, 0.543064, 0.648998, 0.789421, 0.974172
0.00513244, 0.00941371, 0.0149897, 0.0228016, 0.0324329, 0.0464248, 0.0604075, 0.0786634, 0.102271, 0.128185, 0.156434, 0.188624, 0.234042, 0.274589, 0.330364, 0.3833, 0.455156, 0.524404, 0.600266, 0.712659, 0.857889
0.00498195, 0.00849138, 0.0134382, 0.0199839, 0.0287437, 0.0391978, 0.0524702, 0.0680228, 0.0857664, 0.106316, 0.13051, 0.157234, 0.188131, 0.225443, 0.262345, 0.309951, 0.359692, 0.414088, 0.512476, 0.53018, 0.612247
0.00530124, 0.00948547, 0.0152424, 0.022984, 0.0340997, 0.0480422, 0.0624553, 0.0909698, 0.106987, 0.134699, 0.16383, 0.196117, 0.255823, 0.285059, 0.344085, 0.399515, 0.466437, 0.540514, 0.619955, 0.739054, 0.886413
0.00520791, 0.00916784, 0.0153002, 0.0226357, 0.0340265, 0.0462472, 0.062005, 0.0843078, 0.109215, 0.132426, 0.165378, 0.199984, 0.275005, 0.285125, 0.345371, 0.409711, 0.468187, 0.533933, 0.636945, 0.871982, 0.958424
0.00515679, 0.00923462, 0.014926, 0.0221609, 0.0318897, 0.0471647, 0.0586477, 0.0778156, 0.100701, 0.125026, 0.154348, 0.185938, 0.226935, 0.271857, 0.319475, 0.383685, 0.443094, 0.513305, 0.601162, 0.706464, 0.858105
0.00518806, 0.00916804, 0.015428, 0.0225741, 0.0333543, 0.049552, 0.0640823, 0.0838781, 0.108104, 0.134151, 0.165785, 0.201587, 0.245495, 0.293909, 0.347185, 0.410695, 0.473, 0.546504, 0.647495, 0.788977, 0.959887
0.00493884, 0.00837524, 0.0134864, 0.0199098, 0.0289999, 0.0384442, 0.0519246, 0.0675544, 0.0847852, 0.104577, 0.131782, 0.156709, 0.18784, 0.226217, 0.262672, 0.306057, 0.357893, 0.414061, 0.466292, 0.534431, 0.611569
0.00546265, 0.00972304, 0.0159467, 0.0240254, 0.0345147, 0.0484741, 0.0665046, 0.0861745, 0.114236, 0.13812, 0.174654, 0.209576, 0.253996, 0.303098, 0.358237, 0.422511, 0.48228, 0.571609, 0.675948, 0.800537, 0.98881
0.00493926, 0.0085093, 0.0134065, 0.0199938, 0.0285197, 0.0390004, 0.0511779, 0.066351, 0.0840137, 0.106081, 0.131709, 0.15946, 0.190774, 0.223827, 0.266594, 0.309251, 0.358795, 0.41669, 0.468848, 0.540697, 0.609163
0.00506277, 0.00886907, 0.0143619, 0.0221484, 0.0314796, 0.0433798, 0.0577748, 0.0757918, 0.0980064, 0.124821, 0.15323, 0.186913, 0.219481, 0.266725, 0.312867, 0.377041, 0.438349, 0.496276, 0.569334, 0.689693, 0.830862
0.00485384, 0.00843321, 0.0131364, 0.0196634, 0.0278493, 0.0381568, 0.0511412, 0.0658843, 0.0835627, 0.104935, 0.128343, 0.157104, 0.188009, 0.224337, 0.260206, 0.308367, 0.351467, 0.408715, 0.46335, 0.523143, 0.603937
0.00504757, 0.00887322, 0.0140941, 0.0210726, 0.0298788, 0.041377, 0.0553597, 0.071091, 0.0912549, 0.117931, 0.143937, 0.1749, 0.211572, 0.254577, 0.296354, 0.356717, 0.409877, 0.475151, 0.544804, 0.663611, 0.815114
0.00531132, 0.0108101, 0.0159455, 0.0234283, 0.0342521, 0.0488364, 0.0658888, 0.0847773, 0.112489, 0.140611, 0.171895, 0.208539, 0.251119, 0.303877, 0.352767, 0.422358, 0.481738, 0.559413, 0.66198, 0.803151, 0.983874
0.00490998, 0.00879436, 0.0142801, 0.0209972, 0.0303971, 0.0422318, 0.0566278, 0.0717688, 0.093579, 0.118658, 0.148299, 0.177686, 0.215016, 0.261958, 0.300601, 0.36386, 0.418205, 0.48589, 0.558321, 0.674749, 0.799099
0.00522392, 0.00951458, 0.0155823, 0.0232128, 0.034282, 0.0476011, 0.0639738, 0.0827949, 0.107621, 0.134283, 0.165304, 0.199667, 0.241539, 0.291015, 0.340599, 0.403213, 0.4671, 0.541104, 0.637621, 0.736061, 0.900074
0.0050399, 0.00897095, 0.0147423, 0.0216362, 0.0324169, 0.044323, 0.0589659, 0.0771481, 0.0980701, 0.1243, 0.153143, 0.184061, 0.223022, 0.267577, 0.320107, 0.373119, 0.428558, 0.497617, 0.581032, 0.683277, 0.851663
0.00510504, 0.00917694, 0.015104, 0.0224102, 0.0319487, 0.0435623, 0.0588301, 0.0779172, 0.0998214, 0.125813, 0.155895, 0.188199, 0.22621, 0.274442, 0.321226, 0.381638, 0.438492, 0.516594, 0.607957, 0.715721, 0.858191
0.00504121, 0.00866651, 0.0142577, 0.0208223, 0.0298526, 0.0408693, 0.0558622, 0.0723448, 0.092042, 0.117266, 0.144701, 0.171423, 0.209271, 0.254532, 0.297872, 0.355074, 0.409169, 0.472251, 0.557125, 0.662317, 0.789646
0.00507671, 0.00889455, 0.014678, 0.0221854, 0.0325371, 0.0448358, 0.0610751, 0.0784807, 0.100852, 0.128427, 0.158876, 0.189276, 0.231071, 0.276533, 0.321868, 0.380563, 0.44162, 0.51749, 0.596893, 0.709671, 0.860678
0.00532377, 0.00950996, 0.0154321, 0.0236975, 0.0344849, 0.047554, 0.063393, 0.0840734, 0.107848, 0.134252, 0.167205, 0.201112, 0.247329, 0.295835, 0.343068, 0.406171, 0.471529, 0.544896, 0.644291, 0.751109, 0.912635
0.00504672, 0.00887197, 0.0141773, 0.020742, 0.0298128, 0.041029, 0.0549468, 0.0709199, 0.0902742, 0.11515, 0.144777, 0.174682, 0.208422, 0.254772, 0.303131, 0.355776, 0.41211, 0.47078, 0.55414, 0.659279, 0.80298
0.00499169, 0.00887842, 0.0143029, 0.0210213, 0.0302777, 0.0414286, 0.0557722, 0.0737871, 0.0942706, 0.117213, 0.147306, 0.178073, 0.214633, 0.263165, 0.303913, 0.363919, 0.444004, 0.488965, 0.552734, 0.67157, 0.801458
0.00513308, 0.00896216, 0.0148456, 0.0219876, 0.0317049, 0.0437004, 0.0594933, 0.0772706, 0.0967709, 0.122719, 0.155931, 0.185449, 0.223915, 0.270002, 0.314271, 0.375438, 0.426531, 0.499816, 0.580742, 0.68552, 0.831255
0.00505261, 0.00913153, 0.0149247, 0.0223209, 0.0322438, 0.0445073, 0.0613172, 0.0800493, 0.100745, 0.125775, 0.1577, 0.193233, 0.231948, 0.278555, 0.3242, 0.387631, 0.443984, 0.515244, 0.600771, 0.716481, 0.860337
0.00522603, 0.00947668, 0.0149529, 0.0227472, 0.0334763, 0.0441765, 0.0604435, 0.0783443, 0.101105, 0.127265, 0.155173, 0.191421, 0.238815, 0.279693, 0.32312, 0.384574, 0.445139, 0.519229, 0.59775, 0.705085, 0.84791
0.00492115, 0.00847081, 0.0132753, 0.0202327, 0.0368204, 0.0385592, 0.0518992, 0.0676037, 0.0870454, 0.106179, 0.129309, 0.158025, 0.208805, 0.225569, 0.262506, 0.307168, 0.357169, 0.407779, 0.468926, 0.540626, 0.611348
0.00540048, 0.00981428, 0.016289, 0.0242809, 0.0368418, 0.0490214, 0.0669184, 0.0896211, 0.117066, 0.143223, 0.177948, 0.217423, 0.261755, 0.316804, 0.371718, 0.436631, 0.496771, 0.585611, 0.692359, 0.82836, 1.0362
0.00488553, 0.00874431, 0.0147097, 0.021196, 0.0326598, 0.0413872, 0.0560309, 0.0725184, 0.0945317, 0.118004, 0.149901, 0.176905, 0.220548, 0.262241, 0.306269, 0.369807, 0.41847, 0.486485, 0.564332, 0.670771, 0.812236
0.00534669, 0.00968566, 0.0161836, 0.023781, 0.0344908, 0.0483789, 0.066444, 0.0862282, 0.11318, 0.138461, 0.176625, 0.209559, 0.256577, 0.308679, 0.36467, 0.430256, 0.493091, 0.563737, 0.683052, 0.816062, 1.00506
0.00495783, 0.0092229, 0.0148938, 0.0222945, 0.0314843, 0.0448247, 0.0601352, 0.0777377, 0.101041, 0.127486, 0.155599, 0.191516, 0.23037, 0.276719, 0.320305, 0.389165, 0.446281, 0.512434, 0.595504, 0.706052, 0.853465
0.00486409, 0.00839693, 0.0133894, 0.0201436, 0.0279826, 0.0390855, 0.0517989, 0.0676041, 0.0840432, 0.107572, 0.128418, 0.158402, 0.188902, 0.223876, 0.261649, 0.309627, 0.358338, 0.409124, 0.468565, 0.535888, 0.609589
0.00536217, 0.00971814, 0.016012, 0.0241898, 0.0348014, 0.0496455, 0.065641, 0.0874069, 0.114485, 0.140658, 0.176722, 0.210136, 0.254939, 0.302813, 0.356931, 0.422476, 0.493107, 0.569525, 0.673901, 0.806182, 0.989479
0.00503716, 0.00879484, 0.014174, 0.0208495, 0.0296458, 0.0413352, 0.0547497, 0.0723692, 0.0913962, 0.114371, 0.143245, 0.172048, 0.210794, 0.25094, 0.29938, 0.37814, 0.411897, 0.474966, 0.549128, 0.656619, 0.794085
0.00488434, 0.00844229, 0.0132184, 0.019671, 0.0280964, 0.0389228, 0.0521414, 0.0658854, 0.0837098, 0.106245, 0.129227, 0.154906, 0.191782, 0.22307, 0.265565, 0.305635, 0.352668, 0.408782, 0.462202, 0.533118, 0.600139
