0.00566947, 0.00940751, 0.0157106, 0.0237985, 0.0340713, 0.047596, 0.0646948, 0.0857031, 0.107884, 0.135302, 0.167062, 0.206526, 0.247228, 0.296903, 0.383263, 0.411251, 0.567802, 0.562939, 0.722039, 0.794628, 1.09273
0.00496642, 0.00835724, 0.0135415, 0.0202415, 0.0285558, 0.0383282, 0.0511669, 0.0672909, 0.0852936, 0.106729, 0.129579, 0.159478, 0.191766, 0.232058, 0.271679, 0.334296, 0.363005, 0.427294, 0.493145, 0.532374, 0.610053
0.00547424, 0.0095317, 0.0172323, 0.0239697, 0.034905, 0.0490944, 0.0662956, 0.0880523, 0.115294, 0.14005, 0.17812, 0.212695, 0.262044, 0.312296, 0.383551, 0.489699, 0.52847, 0.593411, 0.736863, 0.974659, 1.11042
0.00498502, 0.00899392, 0.0141206, 0.021181, 0.0308611, 0.0421425, 0.0566493, 0.0727957, 0.0967459, 0.120959, 0.147582, 0.178251, 0.218597, 0.274924, 0.340314, 0.370636, 0.449409, 0.502368, 0.590776, 0.781181, 0.820537
0.00534801, 0.00960877, 0.0157371, 0.0240104, 0.0340127, 0.0484721, 0.0638538, 0.0852836, 0.10646, 0.137084, 0.165683, 0.201412, 0.247021, 0.314967, 0.376686, 0.414909, 0.545255, 0.600012, 0.699339, 0.782846, 1.13105
0.00489498, 0.00855778, 0.0137619, 0.0202279, 0.0282252, 0.0391425, 0.0523776, 0.067817, 0.0848116, 0.105666, 0.132131, 0.161393, 0.189514, 0.225419, 0.278556, 0.308218, 0.376908, 0.417227, 0.4912, 0.544701, 0.653978
0.00542692, 0.00971643, 0.0168437, 0.024133, 0.035575, 0.0496542, 0.065307, 0.08934, 0.111333, 0.142127, 0.17453, 0.214758, 0.254431, 0.316934, 0.374133, 0.431326, 0.62446, 0.5975, 0.780676, 0.896253, 1.16563
0.00508137, 0.00906286, 0.0142779, 0.0214363, 0.0307763, 0.0421334, 0.0565441, 0.0740257, 0.094627, 0.121643, 0.151272, 0.178151, 0.219855, 0.261746, 0.317655, 0.380591, 0.452541, 0.503036, 0.587209, 0.703803, 0.84488
0.00486878, 0.00925585, 0.013283, 0.0200814, 0.0287477, 0.0394288, 0.0519411, 0.0694002, 0.0858074, 0.107112, 0.132668, 0.161209, 0.192994, 0.225364, 0.278285, 0.315036, 0.399593, 0.414939, 0.488695, 0.617413, 0.64561
0.00513119, 0.00965666, 0.0154832, 0.0236804, 0.0334037, 0.0470559, 0.0639119, 0.0842609, 0.106353, 0.132981, 0.161622, 0.199974, 0.241458, 0.303955, 0.3851, 0.416324, 0.55154, 0.563134, 0.764421, 0.933142, 1.0021
0.00483745, 0.00866421, 0.0132242, 0.0202635, 0.0283628, 0.0390388, 0.0523736, 0.0695787, 0.083886, 0.106106, 0.147427, 0.162116, 0.187444, 0.242198, 0.282762, 0.383596, 0.363641, 0.446176, 0.492268, 0.567845, 0.678036
0.00515137, 0.0104812, 0.015514, 0.0236989, 0.0342317, 0.0475915, 0.0633059, 0.0835485, 0.10928, 0.134749, 0.167519, 0.197689, 0.242863, 0.304372, 0.356584, 0.437607, 0.516299, 0.580421, 0.781654, 0.957342, 0.999987
0.00511315, 0.00946053, 0.0144694, 0.0209585, 0.0301172, 0.0413758, 0.0545346, 0.0720979, 0.0926672, 0.117297, 0.142408, 0.176339, 0.21829, 0.264086, 0.328673, 0.396334, 0.435061, 0.487922, 0.613267, 0.685529, 0.82566
