0.00577191, 0.00955978, 0.0156194, 0.023277, 0.0337315, 0.0470999, 0.0640433, 0.0843018, 0.107016, 0.132447, 0.169984, 0.220546, 0.246654, 0.29062, 0.344625, 0.407541, 0.471267, 0.55117, 0.636525, 0.776438, 0.900024
0.00489073, 0.00858309, 0.0132926, 0.0204563, 0.0285459, 0.0388787, 0.0521844, 0.0674368, 0.0854608, 0.105932, 0.130771, 0.1598, 0.190005, 0.230876, 0.268242, 0.309906, 0.363757, 0.416154, 0.477583, 0.543206, 0.608341
0.00542467, 0.00967519, 0.0158896, 0.0240748, 0.0349432, 0.0480258, 0.0663507, 0.0881609, 0.111427, 0.139288, 0.177579, 0.217613, 0.254323, 0.306239, 0.354431, 0.426836, 0.490467, 0.563117, 0.677226, 0.816887, 0.978537
0.00502976, 0.00888507, 0.0145514, 0.0212977, 0.030806, 0.0415207, 0.055888, 0.0744447, 0.0947846, 0.119802, 0.149043, 0.179183, 0.217166, 0.262798, 0.302603, 0.359816, 0.419153, 0.487934, 0.563921, 0.681169, 0.805017
0.00536091, 0.0093692, 0.0159947, 0.0236209, 0.0344664, 0.0481787, 0.0643653, 0.0872994, 0.105972, 0.133437, 0.168743, 0.203954, 0.247362, 0.294196, 0.345745, 0.408865, 0.473173, 0.547672, 0.641419, 0.754623, 0.904189
0.00493861, 0.00860997, 0.0136339, 0.0201621, 0.0283271, 0.0391249, 0.0524557, 0.0698279, 0.0842934, 0.107272, 0.129986, 0.157808, 0.194116, 0.227176, 0.268675, 0.313594, 0.363838, 0.419448, 0.474179, 0.55235, 0.609233
0.00540436, 0.00988442, 0.0163368, 0.0243333, 0.0352413, 0.0485332, 0.0659691, 0.0875959, 0.11188, 0.140931, 0.172248, 0.210334, 0.25905, 0.302549, 0.359851, 0.426587, 0.487224, 0.565254, 0.686038, 0.868706, 0.998569
0.00497608, 0.00896598, 0.0146138, 0.0215964, 0.0304348, 0.0442803, 0.0559361, 0.0730995, 0.0934241, 0.11977, 0.147306, 0.177317, 0.216645, 0.264764, 0.30958, 0.364896, 0.427371, 0.490087, 0.575013, 0.662784, 0.808449
0.00489223, 0.00843129, 0.0133295, 0.0199069, 0.0282865, 0.0424161, 0.0527409, 0.0676538, 0.0857537, 0.107608, 0.136606, 0.158513, 0.190336, 0.224616, 0.263219, 0.310069, 0.35616, 0.413348, 0.467974, 0.533167, 0.603227
0.00533891, 0.0093935, 0.0157173, 0.0235476, 0.0337361, 0.0470798, 0.0654538, 0.0813299, 0.106136, 0.133077, 0.164473, 0.201348, 0.238662, 0.292128, 0.336761, 0.40466, 0.463449, 0.542546, 0.63128, 0.734671, 0.881293
