0.00569988, 0.00945426, 0.0157954, 0.0237922, 0.0342342, 0.0478324, 0.0633745, 0.0847966, 0.107258, 0.135497, 0.166322, 0.201698, 0.241556, 0.29126, 0.343272, 0.414116, 0.467479, 0.550752, 0.637006, 0.773898, 0.89858
0.00493175, 0.00849487, 0.0134198, 0.020263, 0.0283919, 0.038885, 0.0514145, 0.0675825, 0.0862218, 0.108966, 0.130911, 0.159949, 0.18818, 0.225813, 0.263014, 0.309895, 0.361642, 0.416283, 0.470263, 0.543969, 0.618855
0.00534724, 0.00986802, 0.0158796, 0.0238267, 0.0352308, 0.0482416, 0.0650096, 0.0878123, 0.113866, 0.139081, 0.174333, 0.21083, 0.252392, 0.306976, 0.375777, 0.450994, 0.484404, 0.575343, 0.669957, 0.856237, 1.00448
0.00493814, 0.00890134, 0.0145228, 0.0213667, 0.0307256, 0.0425324, 0.0555232, 0.0733493, 0.0960102, 0.117832, 0.147178, 0.178866, 0.217445, 0.259544, 0.31517, 0.36399, 0.425223, 0.491727, 0.55429, 0.689567, 0.821543
0.00523843, 0.00956492, 0.0159928, 0.0238312, 0.0345138, 0.0476794, 0.0631393, 0.0832164, 0.108625, 0.132757, 0.165416, 0.202203, 0.247288, 0.29422, 0.341239, 0.478196, 0.469643, 0.554709, 0.626206, 0.776609, 0.908252
0.00489852, 0.00842301, 0.0136735, 0.0203378, 0.0288113, 0.0387457, 0.0531586, 0.0683232, 0.0857699, 0.105543, 0.131136, 0.157692, 0.190496, 0.226552, 0.265768, 0.313215, 0.358386, 0.414835, 0.477534, 0.54597, 0.6189
0.00531488, 0.00973525, 0.0161034, 0.0239437, 0.0348997, 0.0485586, 0.066035, 0.0887272, 0.112914, 0.139862, 0.172362, 0.211509, 0.257132, 0.30556, 0.364449, 0.432492, 0.491393, 0.562718, 0.669432, 0.821747, 1.00482
0.00489584, 0.00875329, 0.0145088, 0.021139, 0.0302465, 0.0419396, 0.0569879, 0.0733061, 0.096137, 0.117989, 0.147351, 0.178042, 0.219046, 0.266187, 0.309601, 0.366304, 0.426602, 0.488617, 0.562436, 0.677298, 0.828359
0.00489003, 0.00833744, 0.0135063, 0.0201235, 0.0280352, 0.0393407, 0.0514518, 0.0666913, 0.0857845, 0.105617, 0.130847, 0.15896, 0.191146, 0.22662, 0.26712, 0.306402, 0.358527, 0.414703, 0.472611, 0.538656, 0.602981
0.00521473, 0.0095626, 0.0157743, 0.0232795, 0.0336466, 0.0464598, 0.0625381, 0.0836276, 0.10525, 0.131598, 0.164707, 0.200773, 0.242051, 0.290249, 0.342359, 0.407034, 0.463015, 0.536831, 0.626799, 0.761125, 0.906986
